frequency,amb,flag,channel
815.1,4.34e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
815.2,4.26e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
815.3,4.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
815.4,4.11e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
815.5,4.11e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
815.6,4.05e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
815.7,3.96e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
815.8,3.94e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
815.9,3.9e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.0,3.85e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.1,3.85e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.2,3.9e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.3,3.84e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.4,3.82e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.5,3.78e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.6,3.76e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.7,3.78e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.8,3.81e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
816.9,3.85e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
817.0,3.89e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.1,3.88e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.2,3.92e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.3,3.98e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.4,4.06e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.5,4.15e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.6,4.14e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.7,4.16e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.8,4.23e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
817.9,4.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.0,4.37e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.1,4.5e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.2,4.61e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.3,4.73e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.4,4.8e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.5,4.91e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.6,4.96e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.7,5.05e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.8,5.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
818.9,5.25e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
819.0,5.44e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
819.1,5.64e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
819.2,5.73e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
819.3,1.16e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
819.4,1.16e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
819.5,2.83e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
819.6,2.8e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
819.7,2.8e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
819.8,2.82e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
819.9,1.13e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
820.0,1.12e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
820.1,1.1e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
820.2,7.14e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
820.3,7.16e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
820.4,7.28e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
820.5,6.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
820.6,7.44e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
820.7,7.49e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
820.8,7.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
820.9,7.37e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.0,7.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.1,7.48e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.2,7.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.3,7.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.4,7.36e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.5,7.2e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.6,7.1e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.7,6.93e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.8,6.78e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
821.9,6.62e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.0,6.5e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.1,6.33e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.2,6.08e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.3,5.83e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.4,5.57e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.5,5.36e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.6,5.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.7,4.98e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.8,4.8e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
822.9,4.59e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
823.0,4.41e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
823.1,4.27e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
823.2,4.13e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
823.3,3.96e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
823.4,3.8e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
823.5,3.69e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
823.6,3.57e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
823.7,3.52e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
823.8,3.48e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
823.9,3.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.0,3.52e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.1,3.54e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.2,3.61e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.3,3.68e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.4,3.7e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.5,3.71e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.6,3.71e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.7,3.77e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.8,3.86e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
824.9,3.97e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.0,4.06e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.1,4.14e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.2,4.2e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.3,4.24e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.4,4.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.5,4.35e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.6,4.42e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.7,4.54e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.8,4.65e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
825.9,4.8e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.0,5.01e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.1,5.12e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.2,5.23e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.3,5.37e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.4,5.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.5,5.52e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.6,5.6e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.7,5.66e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.8,5.73e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
826.9,5.78e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.0,5.83e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.1,5.91e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.2,6.06e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.3,6.11e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.4,6.19e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.5,6.29e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.6,6.35e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.7,6.27e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.8,6.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
827.9,6.43e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.0,6.45e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.1,6.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.2,6.45e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.3,6.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.4,6.22e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.5,6.2e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.6,6.2e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.7,6.23e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.8,6.29e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
828.9,6.26e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.0,6.27e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.1,6.29e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.2,6.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.3,6.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.4,6.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.5,6.42e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.6,6.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.7,6.48e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.8,6.53e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
829.9,6.58e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
830.0,6.6e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
830.1,6.63e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
830.2,6.73e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
830.3,6.86e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
830.4,6.98e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
830.5,7.16e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
830.6,7.33e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
830.7,7.45e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
830.8,7.6e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
830.9,2.47e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
831.0,6.36e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
831.1,2.52e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
831.2,2.54e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
831.3,5.85e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
831.4,5.72e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
831.5,5.56e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
831.6,5.36e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
831.7,5.27e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
831.8,5.15e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
831.9,5.02e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
832.0,8.42e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
832.1,8.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
832.2,8.28e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
832.3,8.35e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
832.4,8.45e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
832.5,8.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
832.6,8.63e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
832.7,8.7e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
832.8,8.69e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
832.9,8.57e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.0,8.49e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.1,8.39e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.2,8.33e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.3,8.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.4,8.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.5,8.19e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.6,8.15e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.7,8.13e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.8,8.03e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
833.9,7.92e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.0,7.81e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.1,7.77e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.2,7.68e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.3,7.62e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.4,7.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.5,7.43e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.6,7.42e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.7,7.39e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.8,7.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
834.9,7.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.0,7.09e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.1,6.99e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.2,6.92e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.3,6.9e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.4,6.79e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.5,6.79e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.6,6.79e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.7,6.74e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.8,6.66e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
835.9,6.56e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
836.0,6.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
836.1,6.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
836.2,6.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
836.3,6.56e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
836.4,6.72e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
836.5,6.97e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
836.6,6.57e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
836.7,6.54e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
836.8,6.51e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
836.9,6.53e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.0,6.54e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.1,6.51e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.2,6.58e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.3,6.64e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.4,6.65e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.5,6.53e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.6,6.5e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.7,6.51e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.8,6.39e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
837.9,6.34e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
838.0,6.33e-21,Upper Limit,L1:PEM-CS_ACC_HAM2_PRM_Z
842.0,5.41e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.1,5.28e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.2,5.22e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.3,5.21e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.4,5.21e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.5,5.22e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.6,5.27e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.7,5.19e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.8,5.18e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
842.9,5.24e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
843.0,5.25e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
843.1,5.36e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
843.2,5.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
843.3,5.42e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
843.4,5.59e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
843.5,5.87e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
843.6,6.16e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
843.7,6.39e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
843.8,6.58e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
843.9,5.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
844.0,5.5e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
844.1,5.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
844.2,6.57e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
844.3,6.3e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
844.4,5.99e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
844.5,5.56e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
844.6,5.28e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
844.7,5.16e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
844.8,5.03e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
844.9,4.96e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.0,4.95e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.1,4.86e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.2,4.74e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.3,4.59e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.4,4.49e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.5,4.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.6,4.33e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.7,4.22e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.8,4.15e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
845.9,4.07e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.0,4.15e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.1,4.22e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.2,4.35e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.3,4.38e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.4,4.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.5,4.58e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.6,4.66e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.7,4.73e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.8,4.82e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
846.9,4.88e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
847.0,5.03e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
847.1,5.21e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
847.2,5.33e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
847.3,5.41e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
847.4,5.55e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
847.5,5.78e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
847.6,6.03e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
847.7,3.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
847.8,4.06e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
847.9,4.27e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.0,4.41e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.1,4.5e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.2,4.68e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.3,4.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.4,4.96e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.5,5.05e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.6,5.15e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.7,5.2e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.8,5.17e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
848.9,5.14e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.0,5.13e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.1,5.14e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.2,5.17e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.3,5.12e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.4,5.03e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.5,4.97e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.6,4.81e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.7,4.67e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.8,4.66e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
849.9,4.55e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
850.0,4.47e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
850.1,4.34e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
850.2,4.21e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
850.3,4.12e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
850.4,4.04e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
850.5,4.02e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
