frequency,amb,flag,channel
43.4,1.2e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
43.5,1.19e-20,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
43.6,1.17e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
43.7,1.2e-20,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
43.8,1.1000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
43.9,1.2400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
44.0,1.32e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
44.1,1.3700000000000003e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
44.2,1.7e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
44.3,1.65e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
44.4,1.53e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
44.5,1.3400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
44.6,1.54e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
44.7,1.54e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
44.8,1.6899999999999998e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
44.9,1.41e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Y
45.0,1.32e-20,Upper Limit,H1:PEM-CS_ACC_HAM2_PRM_Y
45.1,1.32e-20,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
45.2,1.66e-20,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
45.3,1.84e-20,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
45.4,1.65e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Y
45.5,1.64e-20,Upper Limit,H1:PEM-CS_ACC_HAM2_PRM_Y
45.6,9.399999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM2_PRM_X
45.7,1.53e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
45.8,1.1100000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM2_PRM_Y
45.9,1.79e-20,Upper Limit,H1:PEM-CS_ACC_HAM2_PRM_Z
46.0,1.23e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
46.1,1.56e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
46.2,1.83e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
46.3,2.27e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
46.4,4.18e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
46.5,5.3e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
46.6,5.350000000000001e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_X
46.7,2.8899999999999997e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
46.8,1.4400000000000001e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
46.9,1.3900000000000001e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
47.0,2.51e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
47.1,3.2899999999999995e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
47.2,2.49e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
47.3,2.8699999999999996e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
47.4,2.9899999999999997e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
47.5,3.78e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
47.6,4.13e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
47.7,2.61e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
47.8,2.9899999999999997e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
47.9,3.7499999999999996e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
48.0,2.9799999999999998e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
48.1,3.7400000000000005e-21,Measured,H1:PEM-CS_MIC_LVEA_BS
48.2,3.37e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
48.3,2.56e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
48.4,2.9299999999999996e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
48.5,3.73e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
48.6,1.98e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
48.7,2.41e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
48.8,4.73e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
48.9,5.22e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
49.0,5.12e-21,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
49.1,4.6e-21,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
49.2,3.63e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
49.3,8.51e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
49.4,9.729999999999999e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
49.5,5.6499999999999995e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
49.6,5.91e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
49.7,8.209999999999999e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
49.8,8.44e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
49.9,8.31e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
50.0,9.82e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
50.1,7.01e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_X
50.2,5.2500000000000005e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_X
50.3,4.91e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Z
50.4,4.31e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
50.5,5.14e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
50.6,5.16e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
50.7,3.98e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
50.8,4.59e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
50.9,2.73e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
51.0,6.949999999999999e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
51.1,3.3299999999999997e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
51.2,2.94e-21,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
51.3,3.2500000000000003e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
51.4,3.8799999999999996e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
51.5,3.7499999999999996e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
51.6,3.05e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
51.7,2.8600000000000005e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
51.8,2.34e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_X
51.9,1.92e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
52.0,1.59e-21,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
52.1,7.320000000000001e-22,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
52.2,1.29e-21,Measured,H1:PEM-CS_MIC_LVEA_BS
52.3,3.34e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
52.4,3.34e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
52.5,2.71e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
52.6,2.57e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
52.7,3.26e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
52.8,1.91e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
52.9,1.98e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
53.0,1.3900000000000001e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
53.1,1.63e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
53.2,1.8499999999999997e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
53.3,2.0600000000000002e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
53.4,5.2e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
53.5,5.45e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
53.6,7.05e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
53.7,7.37e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
53.8,8.690000000000001e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
53.9,9.48e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
54.0,1.65e-20,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
54.1,7.53e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
54.2,7.890000000000001e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
54.3,1.26e-20,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
54.4,1.46e-20,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
54.5,1.1799999999999999e-20,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
54.6,7.53e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
54.7,6.109999999999999e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Y
54.8,5.660000000000001e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Y
54.9,5.3100000000000005e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Y
55.0,3.12e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_Z
55.1,2.18e-20,Upper Limit,H1:PEM-CS_ACC_HAM2_PRM_Z
55.2,3e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
55.3,1.14e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
55.4,2.8199999999999998e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
55.5,3.259999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
55.6,2.73e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
55.7,3.15e-20,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
55.8,1.5699999999999999e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
55.9,1.0900000000000001e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
56.0,1.1100000000000001e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
56.1,2.8199999999999998e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
56.2,2.38e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
56.3,1.4300000000000002e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
56.4,1.3300000000000001e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
56.5,1.0300000000000001e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
56.6,5.59e-22,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
56.7,4.93e-22,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
56.8,5.120000000000001e-22,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
56.9,5.58e-22,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
57.0,7.07e-22,Measured,H1:PEM-CS_ACC_BSC3_ITMX_X
57.1,8.039999999999999e-22,Measured,H1:PEM-CS_ACC_BSC3_ITMX_X
57.2,8.379999999999999e-22,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
57.3,8.35e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
57.4,1.06e-20,Upper Limit,H1:PEM-CS_ACC_HAM3_PR2_Y
57.5,1.0700000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
57.6,1.24e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
57.7,8.399999999999999e-22,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
57.8,7.28e-22,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
57.9,7.39e-22,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
58.0,3.06e-22,Measured,H1:PEM-CS_MIC_LVEA_BS
58.1,1.2e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Y
58.2,1.26e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
58.3,1.29e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
58.4,1.51e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_X
58.5,9.03e-22,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
58.6,8.8e-22,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
58.7,4.02e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
58.8,1.1599999999999999e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
58.9,1.72e-20,Upper Limit,H1:PEM-CS_ACC_HAM3_PR2_Y
59.0,1.6299999999999996e-20,Upper Limit,H1:PEM-CS_ACC_HAM2_PRM_X
59.1,1.74e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
59.2,1.74e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_X
59.3,1.7699999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
59.4,1.42e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
59.5,1.94e-20,Upper Limit,H1:PEM-CS_ACC_HAM2_PRM_X
60.5,1.29e-20,Upper Limit,H1:PEM-CS_MIC_PSL_CENTER
60.6,9.969999999999999e-21,Upper Limit,H1:PEM-CS_MIC_PSL_CENTER
60.7,1.09e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
60.8,1.3400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
60.9,8.03e-21,Upper Limit,H1:PEM-CS_MIC_PSL_CENTER
61.0,8.31e-21,Upper Limit,H1:PEM-CS_MIC_PSL_CENTER
61.1,7.09e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Y
61.2,2.0300000000000002e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
61.3,1.8100000000000002e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
61.4,1.13e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_X
61.5,1.9399999999999998e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
61.6,1.4800000000000002e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
61.7,1.2e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_X
61.8,1.6600000000000001e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
61.9,1.6800000000000003e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
62.0,2.72e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
62.1,2.71e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
62.2,1.5999999999999999e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
62.3,1.31e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
62.4,4.6e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
62.5,3.1399999999999997e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Z
62.6,1.06e-21,Measured,H1:PEM-CS_ACC_HAM6_OMC_X
62.7,1.4099999999999999e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
62.8,1.5399999999999999e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
62.9,1.28e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
63.0,5.79e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
63.1,1.06e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
63.2,8.67e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
63.3,6.840000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
63.4,6.709999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
63.5,7.840000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
63.6,4.1899999999999996e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
63.7,3.6e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
63.8,4.1399999999999995e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
63.9,5.09e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
64.0,6.92e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
64.1,8.909999999999998e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
64.2,9.92e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
64.3,9.969999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
64.4,8.740000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
64.5,8.519999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
64.6,6.850000000000002e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
64.7,5.68e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
64.8,5.3e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
64.9,9.939999999999999e-22,Measured,H1:PEM-CS_ACC_BSC2_BS_X
65.0,1.7e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
65.1,1.8700000000000002e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
65.2,5.7e-22,Measured,H1:PEM-CS_ACC_BEAMTUBE_YMAN_X
65.3,7.59e-22,Measured,H1:PEM-CS_ACC_BEAMTUBE_YMAN_X
65.4,2.2800000000000002e-21,Measured,H1:PEM-CS_ACC_HAM2_PRM_X
65.5,2.0699999999999997e-21,Measured,H1:PEM-CS_ACC_HAM2_PRM_Y
65.6,1.2099999999999998e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
65.7,1.53e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_YMAN_X
65.8,1.67e-21,Measured,H1:PEM-CS_ACC_HAM2_PRM_Y
65.9,2.0999999999999997e-21,Measured,H1:PEM-CS_ACC_HAM2_PRM_X
66.0,2.9600000000000004e-21,Measured,H1:PEM-CS_ACC_HAM2_PRM_Z
66.1,1.3800000000000003e-21,Measured,H1:PEM-CS_ACC_HAM2_PRM_Y
66.2,8.78e-22,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
66.3,1.2e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
66.4,1.1100000000000001e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
66.5,1.1400000000000001e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
66.6,1.08e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
66.7,1.08e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
66.8,6.99e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Y
66.9,6.3999999999999996e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Y
67.0,8.03e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
67.1,4.9400000000000004e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
67.2,7.18e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
67.3,8.540000000000002e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
67.4,7.720000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
67.5,5.03e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
67.6,6.109999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
67.7,6.87e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
67.8,5.9699999999999994e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Y
67.9,7.569999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Y
68.0,4.07e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
68.1,4.9e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
68.2,6.6400000000000005e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Y
68.3,5.85e-21,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Y
68.4,5.629999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
68.5,6e-21,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_X
68.6,5.550000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_X
68.7,4.3600000000000006e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
68.8,3.59e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
68.9,3.45e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
69.0,5.44e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
69.1,4.73e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
69.2,4.1e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
69.3,3.82e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
69.4,3.95e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
69.5,5.550000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
69.6,4.6999999999999995e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
69.7,6.63e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
69.8,5.34e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
69.9,1.4499999999999998e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_YMAN_X
70.0,1.88e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
70.1,1.2300000000000002e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
70.2,1.3800000000000003e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_YMAN_X
70.3,1.67e-21,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
70.4,3.18e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
70.5,3.8000000000000005e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
70.6,3.82e-21,Measured,H1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
70.7,1.8700000000000002e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
70.8,1.8499999999999997e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_X
70.9,9.789999999999999e-22,Measured,H1:PEM-CS_MIC_LVEA_BS
71.0,2.3199999999999998e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
71.1,2.2100000000000003e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
71.2,2.2200000000000002e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_X
71.3,2.55e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_X
71.4,3.6999999999999995e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
71.5,4.07e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_X
71.6,2.4199999999999997e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
71.7,2.3899999999999997e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
71.8,2.62e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
71.9,1.7199999999999998e-21,Measured,H1:PEM-CS_ACC_BSC3_ITMX_Y
72.0,1.8499999999999997e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
72.1,2.0699999999999997e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_X
72.2,2.7e-21,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
72.3,3.4999999999999996e-21,Measured,H1:PEM-CS_ACC_HAM4_SR2_X
72.4,2.41e-21,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
72.5,1.2300000000000002e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
72.6,2.8699999999999996e-21,Measured,H1:PEM-CS_ACC_HAM3_PR2_Y
72.7,1.9000000000000003e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
72.8,3.55e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
72.9,2.57e-21,Measured,H1:PEM-CS_ACC_BSC2_BS_Y
73.0,6.770000000000001e-22,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
73.1,1.73e-21,Measured,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
73.2,5.74e-22,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
73.3,6.28e-22,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
73.4,7e-22,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
73.5,9.099999999999999e-22,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
73.6,1.1599999999999999e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
73.7,1.63e-21,Measured,H1:PEM-CS_ACC_BSC1_ITMY_Y
73.8,5.6499999999999995e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
73.9,1.5699999999999999e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
74.0,1.73e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
74.1,1.73e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
74.2,1.7799999999999998e-20,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
74.3,6.160000000000001e-22,Measured,H1:PEM-CS_MIC_LVEA_BS
74.4,5.87e-22,Measured,H1:PEM-CS_MIC_LVEA_BS
74.5,6.1000000000000005e-22,Measured,H1:PEM-CS_MIC_LVEA_BS
74.6,1.6899999999999998e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
74.7,6.409999999999999e-22,Measured,H1:PEM-CS_MIC_LVEA_BS
74.8,6.96e-22,Measured,H1:PEM-CS_MIC_LVEA_BS
74.9,1.36e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
75.0,1.57e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
75.1,9.82e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
75.2,7.35e-21,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
75.3,6.0899999999999995e-21,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
75.4,1.28e-21,Measured,H1:PEM-CS_ACC_HAM5_SRM_Y
75.5,1.1799999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
